ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
205.7,0.6442,NA,NA,NA,NA,86.43,1.08,223600000,0.6572,NA,NA,22.87,1.581
97.06,0.7823,NA,NA,NA,NA,452,0.5315,258800000,1.807,NA,NA,20.71,1.585
464.2,0.5361,NA,NA,NA,NA,140.5,0.7747,25740,1.661,NA,NA,20.67,1.575
267.2,0.6638,NA,NA,NA,NA,155.9,0.9181,4312000,1.863,NA,NA,21.58,1.538
277.6,0.5446,NA,NA,NA,NA,124.8,1.411,152300,1.241,NA,NA,21.72,1.49
231.5,0.5286,NA,NA,NA,NA,179.4,1.172,69060000,1.371,NA,NA,22.05,1.628
206.3,0.6976,NA,NA,NA,NA,110.5,1.37,6.18E+09,0.7806,NA,NA,21.46,1.508
200,0.5624,NA,NA,NA,NA,92.38,1.475,194500,1.82,NA,NA,21.96,1.525
327,0.5632,NA,NA,NA,NA,129.4,0.9471,1095000,1.996,NA,NA,22.75,1.536
486.3,0.5247,NA,NA,NA,NA,116.9,0.7175,17500000,1.585,NA,NA,22.62,1.641
448.4,0.542,NA,NA,NA,NA,425.9,0.5572,16260000,0.9562,NA,NA,21.62,1.493
133.5,0.5415,NA,NA,NA,NA,239.6,0.5465,71770000,0.5091,NA,NA,20.94,1.619
305.1,0.5634,NA,NA,NA,NA,202.2,0.6309,37180000,1.183,NA,NA,20.58,1.507
382.4,0.5125,NA,NA,NA,NA,84.81,1.075,157600,1.416,NA,NA,19.23,1.33
325.1,0.5038,NA,NA,NA,NA,86.45,0.9574,5285,0.9664,NA,NA,23.03,1.827
165.7,0.566,NA,NA,NA,NA,90.95,1.461,319400,0.9235,NA,NA,21.63,1.641
240.1,0.5431,NA,NA,NA,NA,179,1.368,7932000,0.9148,NA,NA,20.99,1.708
432.8,0.7176,NA,NA,NA,NA,113.3,1.327,643600,0.5709,NA,NA,21.3,1.844
150.4,0.8805,NA,NA,NA,NA,110,0.8931,1.00E+06,0.7098,NA,NA,21.39,1.809
213.1,1.488,NA,NA,NA,NA,120.2,0.7108,82290000,1.385,NA,NA,21.07,1.491
197.4,1.592,NA,NA,NA,NA,172.6,0.8052,1.27E+09,1.828,NA,NA,20.15,1.476
259.7,0.5844,NA,NA,NA,NA,146.5,0.6355,410300,1.254,NA,NA,24.06,1.507
107.4,0.6219,NA,NA,NA,NA,207.5,0.9537,191200000,1.425,NA,NA,20.52,1.483
242,1.041,NA,NA,NA,NA,147.8,0.911,644300000,0.6277,NA,NA,21.3,1.377
1659,0.5279,NA,NA,NA,NA,412,0.7832,2062000,1.861,NA,NA,20.6,1.497
2509,0.7888,NA,NA,NA,NA,189.5,1.063,2.52E+09,0.9224,NA,NA,21.04,1.699
274.9,0.8608,NA,NA,NA,NA,98.59,0.9193,80720,1.28,NA,NA,22.14,1.651
317,0.8692,NA,NA,NA,NA,413.4,0.8091,5.37E+09,1.766,NA,NA,20.49,1.595
