ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
92400,0.5684,NA,NA,NA,NA,155200,0.6684,27910,1.993,NA,NA,10530,0.753
77520,0.528,NA,NA,NA,NA,202200,0.5976,15340,1.408,NA,NA,9694,0.7433
75610,0.5959,NA,NA,NA,NA,229000,0.589,22540,1.213,NA,NA,9003,0.8466
147000,0.5325,NA,NA,NA,NA,165100,0.565,17810,1.596,NA,NA,8970,0.9052
128400,0.5843,NA,NA,NA,NA,182600,0.7581,22190,1.419,NA,NA,6724,0.8641
121100,0.5065,NA,NA,NA,NA,216600,0.702,21660,1.456,NA,NA,8124,0.7872
133200,0.5117,NA,NA,NA,NA,214100,0.6826,21210,1.609,NA,NA,8495,0.8303
108800,0.5163,NA,NA,NA,NA,182700,0.7012,14850,1.091,NA,NA,9374,0.9177
102900,0.5091,NA,NA,NA,NA,184100,0.6105,21310,0.8885,NA,NA,8271,0.785
97830,0.5086,NA,NA,NA,NA,134000,0.5747,27910,1.08,NA,NA,7994,0.9204
113600,0.5231,NA,NA,NA,NA,220100,0.6907,28520,1.124,NA,NA,7655,1.169
103300,0.5122,NA,NA,NA,NA,223700,0.5244,21850,1.242,NA,NA,6212,0.8185
125800,0.5195,NA,NA,NA,NA,255400,0.5352,24850,1.95,NA,NA,8377,1.012
168100,0.5213,NA,NA,NA,NA,212400,0.6407,21570,1.589,NA,NA,10450,1.001
109100,0.6107,NA,NA,NA,NA,205500,0.5817,18700,1.222,NA,NA,13200,1.278
84400,0.5272,NA,NA,NA,NA,147200,0.533,19820,1.735,NA,NA,11180,0.9588
78620,0.5381,NA,NA,NA,NA,140800,0.5962,24530,1.532,NA,NA,11870,0.942
123100,0.515,NA,NA,NA,NA,194500,0.6372,16280,1.465,NA,NA,9500,1.857
114600,0.5229,NA,NA,NA,NA,243000,0.5172,20480,1.294,NA,NA,11300,1.155
141500,0.6142,NA,NA,NA,NA,216700,0.5391,18200,1.592,NA,NA,10510,1.156
104100,0.7337,NA,NA,NA,NA,205600,0.6297,21690,1.721,NA,NA,4556,1.013
109200,0.6805,NA,NA,NA,NA,245500,0.5531,18020,1.282,NA,NA,8670,1.314
135300,0.51,NA,NA,NA,NA,233300,0.5149,19470,1.392,NA,NA,6422,0.678
197400,0.5065,NA,NA,NA,NA,298900,0.5125,20670,1.425,NA,NA,6112,0.57
126200,0.6953,NA,NA,NA,NA,196800,0.6465,18640,1.371,NA,NA,14580,1.176
123400,0.5692,NA,NA,NA,NA,208500,0.6125,22890,1.593,NA,NA,8073,0.7597
88530,0.5563,NA,NA,NA,NA,162500,0.6273,19210,1.573,NA,NA,9382,0.909
122200,0.551,NA,NA,NA,NA,188100,0.6704,22550,0.9686,NA,NA,11450,0.9982
153300,0.5392,NA,NA,NA,NA,143800,0.6651,24060,1.501,NA,NA,8308,0.6383
126600,0.6675,NA,NA,NA,NA,164200,0.5191,24140,1.537,NA,NA,9575,0.7179
127600,0.5188,NA,NA,NA,NA,137600,0.6775,14860,1.736,NA,NA,7939,0.6404
94110,0.5737,NA,NA,NA,NA,289600,0.535,23360,1.651,NA,NA,8621,0.9419
113300,0.6174,NA,NA,NA,NA,243300,0.5745,21880,1.551,NA,NA,9867,1.721
85210,0.5199,NA,NA,NA,NA,209900,0.6804,21650,1.265,NA,NA,13070,1.177
126600,0.5478,NA,NA,NA,NA,208100,0.6613,19730,1.45,NA,NA,8411,0.7587
93640,0.565,NA,NA,NA,NA,206700,0.732,23370,1.883,NA,NA,8574,0.9035
86440,0.5755,NA,NA,NA,NA,205300,0.5687,22350,1.708,NA,NA,9487,1.168
95930,0.5956,NA,NA,NA,NA,171300,0.6371,23340,0.99,NA,NA,7349,1.16
137100,0.5394,NA,NA,NA,NA,252600,0.5134,18260,1.074,NA,NA,11990,0.8644
126300,0.6826,NA,NA,NA,NA,193700,0.5649,22360,1.581,NA,NA,9460,0.7162
58960,0.5388,NA,NA,NA,NA,222200,0.5229,18580,1.635,NA,NA,10760,0.7796
70820,0.5374,NA,NA,NA,NA,206000,0.5305,20690,1.678,NA,NA,5591,0.7498
122100,0.5921,NA,NA,NA,NA,151600,0.6479,26550,1.899,NA,NA,8233,0.758
119300,0.5348,NA,NA,NA,NA,144800,0.5562,25370,1.59,NA,NA,11690,1.039
156400,0.5079,NA,NA,NA,NA,163500,0.5251,24350,1.68,NA,NA,10630,0.972
99510,0.5163,NA,NA,NA,NA,215100,0.5436,23900,1.577,NA,NA,8777,1.193
99220,0.5058,NA,NA,NA,NA,162400,0.5302,22310,1.492,NA,NA,12260,1.214
113000,0.58,NA,NA,NA,NA,202700,0.5117,21120,1.594,NA,NA,7388,1.124
69280,0.6291,NA,NA,NA,NA,313400,0.5197,21270,1.525,NA,NA,5984,0.9245
67980,0.5654,NA,NA,NA,NA,241600,0.5142,23390,1.571,NA,NA,10490,0.8899
78510,0.6402,NA,NA,NA,NA,257500,0.5028,21680,1.637,NA,NA,9848,0.9431
188900,0.5903,NA,NA,NA,NA,276000,0.5547,22070,1.543,NA,NA,11080,0.9827
118000,0.508,NA,NA,NA,NA,241200,0.5556,16810,1.354,NA,NA,8230,0.7539
93690,0.5062,NA,NA,NA,NA,146100,0.5505,19740,1.392,NA,NA,7351,0.7456
70490,0.5471,NA,NA,NA,NA,233300,0.5874,26040,1.73,NA,NA,9786,1.206
99960,0.5236,NA,NA,NA,NA,158100,0.5132,21450,1.595,NA,NA,8803,0.9894
185700,0.5257,NA,NA,NA,NA,169800,0.5219,22180,1.308,NA,NA,11360,0.9397
63050,0.608,NA,NA,NA,NA,255200,0.5436,22530,1.112,NA,NA,14240,0.8465
116000,0.5473,NA,NA,NA,NA,222400,0.6411,19600,1.333,NA,NA,10510,1.067
126900,0.5155,NA,NA,NA,NA,145400,0.5717,21920,1.624,NA,NA,8735,0.9093
121100,0.6246,NA,NA,NA,NA,278100,0.5437,19660,1.587,NA,NA,12460,1.026
110300,0.5157,NA,NA,NA,NA,269700,0.5897,27950,1.324,NA,NA,6127,0.9625
129800,0.5083,NA,NA,NA,NA,343200,0.5307,16700,1.466,NA,NA,7956,0.788
124200,0.5069,NA,NA,NA,NA,137300,0.7681,25980,1.23,NA,NA,9948,1.092
185700,0.5156,NA,NA,NA,NA,116300,0.7622,24970,1.639,NA,NA,9198,0.7748
196800,0.6828,NA,NA,NA,NA,149600,0.6238,21550,1.554,NA,NA,12740,1.134
56310,0.6276,NA,NA,NA,NA,138700,0.7027,22110,1.403,NA,NA,10860,0.7147
56110,0.5009,NA,NA,NA,NA,66880,0.549,19930,1.382,NA,NA,6183,0.7323
189300,0.5233,NA,NA,NA,NA,73340,0.6464,18110,1.126,NA,NA,10960,1.181
127900,0.6325,NA,NA,NA,NA,142600,0.626,19590,1.388,NA,NA,8506,1.387
123400,0.5441,NA,NA,NA,NA,223100,0.5158,22750,1.605,NA,NA,11620,1.158
162600,0.5606,NA,NA,NA,NA,218400,0.6574,19440,1.472,NA,NA,14620,1.001
83250,0.5293,NA,NA,NA,NA,240700,0.5291,17570,1.542,NA,NA,9335,0.8122
139100,0.5334,NA,NA,NA,NA,240500,0.5079,17840,1.668,NA,NA,14690,0.9714
162600,0.577,NA,NA,NA,NA,194900,0.5388,20180,1.832,NA,NA,8529,1.012
88400,0.6356,NA,NA,NA,NA,149300,0.5276,17880,1.401,NA,NA,10850,0.7649
226000,0.5543,NA,NA,NA,NA,165400,0.577,18100,1.723,NA,NA,9778,0.6052
131600,0.5228,NA,NA,NA,NA,208700,0.5852,20880,1.711,NA,NA,14820,1.817
123000,0.5063,NA,NA,NA,NA,263800,0.5591,21660,1.513,NA,NA,13640,1.583
122300,0.5092,NA,NA,NA,NA,261700,0.5273,20350,1.803,NA,NA,9413,0.8481
158800,0.5177,NA,NA,NA,NA,179600,0.557,18130,1.375,NA,NA,10260,1.04
96990,0.5217,NA,NA,NA,NA,219400,0.5558,27340,1.37,NA,NA,6406,0.7197
121800,0.5145,NA,NA,NA,NA,266600,0.5408,24280,1.59,NA,NA,7774,0.8763
67210,0.6035,NA,NA,NA,NA,311100,0.5771,26650,1.43,NA,NA,12140,1.148
122700,0.5607,NA,NA,NA,NA,159400,0.5961,19390,1.169,NA,NA,9973,1.261
124400,0.5077,NA,NA,NA,NA,178500,0.5016,28730,1.195,NA,NA,10560,1.165
117600,0.6676,NA,NA,NA,NA,135100,0.6008,18890,1.2,NA,NA,8370,0.9586
70480,0.5575,NA,NA,NA,NA,212500,0.573,22890,1.802,NA,NA,11550,1.214
